dim,kary,level,vertices,edges,operator_position,algorithm,treewidth,time
1,2,10,144,242,0-499,netcon,9,1494.632231
1,2,10,150,252,0-859,netcon,8,220.281445
1,2,10,142,238,0-889,netcon,8,202.602893
1,2,9,83,140,501,netcon,8,13.179808
1,2,7,102,171,0-118,netcon,8,42.936115
1,2,8,112,188,0-67,netcon,9,420.416183
1,2,10,138,232,0-170,netcon,9,1066.297211
1,2,10,77,129,704,netcon,8,19.100333
1,2,10,93,157,252,netcon,8,20.473138
1,2,10,142,238,0-776,netcon,8,205.137558
1,2,10,134,224,0-929,netcon,8,195.08606
1,2,8,110,184,0-201,netcon,8,69.836006
1,2,9,87,147,150,netcon,8,14.420736
1,2,10,132,222,0-127,netcon,9,818.122049
1,2,8,108,181,0-76,netcon,9,396.799408
1,2,5,47,79,19,netcon,8,1.652093
1,2,10,150,252,0-594,netcon,8,220.387985
1,2,6,53,89,21,netcon,8,3.31758
1,2,9,83,140,45,netcon,8,13.361943
1,2,9,79,133,232,netcon,8,12.412919
1,2,5,62,103,0-24,netcon,8,8.752509
1,2,9,126,211,0-393,netcon,8,130.328441
1,2,10,97,164,175,netcon,8,22.267931
1,2,9,79,133,152,netcon,8,12.770011
1,2,10,97,164,143,netcon,8,24.418455
1,2,10,97,164,399,netcon,8,22.731664
1,2,10,150,252,0-602,netcon,8,214.353071
1,2,10,93,157,804,netcon,8,20.017315
1,2,10,89,150,985,netcon,8,19.663759
1,2,8,106,178,0-54,netcon,9,290.677109
1,2,9,116,194,0-177,netcon,9,716.091107
1,2,8,77,130,35,netcon,8,8.807837
1,2,8,112,188,0-83,netcon,9,428.763
1,2,10,134,225,0-164,netcon,9,997.9087
1,2,10,146,245,0-900,netcon,8,204.7733
1,2,8,88,148,0-6,netcon,9,106.980251
1,2,8,106,177,0-240,netcon,8,74.414777
1,2,10,93,157,276,netcon,8,20.188278
1,2,10,138,231,0-592,netcon,8,197.476028
1,2,4,46,76,0-8,netcon,7,0.606468
1,2,7,67,113,95,netcon,8,5.378382
1,2,10,134,225,0-197,netcon,9,986.856811
1,2,8,73,123,116,netcon,8,8.470825
1,2,9,116,195,0-63,netcon,9,418.251435
1,2,10,93,157,748,netcon,8,20.207799
1,2,8,69,116,168,netcon,8,8.010767
1,2,10,144,242,0-322,netcon,9,1526.733106
1,2,10,93,157,20,netcon,8,20.598605
1,2,10,93,157,180,netcon,8,20.272502
1,2,8,69,116,104,netcon,8,8.163118
1,2,9,87,147,451,netcon,8,15.005617
1,2,9,128,215,0-174,netcon,9,789.33584
1,2,10,97,164,843,netcon,8,22.221581
1,2,10,126,212,0-62,netcon,9,598.117267
1,2,10,93,157,29,netcon,8,19.888046
1,2,6,57,96,47,netcon,8,3.324746
1,2,8,69,116,169,netcon,8,7.974198
1,2,9,128,215,0-251,netcon,9,818.970092
1,2,10,146,245,0-916,netcon,8,209.34019
1,2,9,87,147,455,netcon,8,14.964188
1,2,10,97,164,982,netcon,8,21.728489
1,2,7,67,113,119,netcon,8,5.820131
1,2,9,87,147,82,netcon,8,14.944934
1,2,8,73,123,53,netcon,8,7.922652
1,2,7,102,171,0-119,netcon,8,40.317236
1,2,7,67,113,34,netcon,8,5.800219
1,2,9,120,201,0-248,netcon,9,721.534619
1,2,10,140,235,0-437,netcon,9,1439.965892
1,2,8,69,116,232,netcon,8,7.581435
1,2,10,126,212,0-46,netcon,9,598.886596
1,2,10,114,190,0-128,netcon,8,125.050229
1,2,7,67,113,67,netcon,8,5.757671
1,2,10,144,242,0-263,netcon,9,1463.644149
1,2,10,150,252,0-567,netcon,8,219.787307
1,2,8,112,188,0-119,netcon,9,433.958603
1,2,10,93,157,436,netcon,8,20.072336
1,2,10,144,242,0-418,netcon,9,1504.028799
1,2,8,69,116,185,netcon,8,7.475411
1,2,10,89,150,441,netcon,8,19.419961
1,2,9,134,225,0-430,netcon,8,129.705389
1,2,7,96,161,0-38,netcon,9,219.863416
1,2,7,67,113,94,netcon,8,5.790486
1,2,9,79,133,361,netcon,8,12.366065
1,2,10,97,164,746,netcon,8,22.455398
1,2,10,144,242,0-282,netcon,9,1459.946785
1,2,10,97,164,971,netcon,8,22.842697
1,2,9,87,147,167,netcon,8,14.01628
1,2,10,146,245,0-957,netcon,8,217.065607
1,2,9,104,175,0-15,netcon,9,222.077301
1,2,10,93,157,300,netcon,8,20.674831
1,2,10,150,252,0-639,netcon,8,219.201447
1,2,10,146,245,0-548,netcon,8,202.47492
1,2,10,126,211,0-240,netcon,9,986.069515
1,2,10,150,252,0-827,netcon,8,238.598621
1,2,8,77,130,62,netcon,8,9.546225
1,2,8,69,116,105,netcon,8,7.593447
1,2,10,97,164,475,netcon,8,22.141434
1,2,10,140,235,0-364,netcon,9,1339.365523
1,2,10,97,164,203,netcon,8,22.555944
1,2,8,108,181,0-93,netcon,9,429.183853
1,2,10,146,245,0-932,netcon,8,207.368606
1,2,9,87,147,34,netcon,8,14.644205
1,2,8,65,109,112,netcon,8,7.840518
1,2,9,118,198,0-92,netcon,9,522.261135
1,2,10,150,252,0-754,netcon,8,220.406457
1,2,9,112,188,0-61,netcon,9,381.062245
1,2,10,144,242,0-371,netcon,9,1489.371469
1,2,6,57,96,14,netcon,8,3.267795
1,2,8,77,130,2,netcon,8,9.614876
1,2,10,150,252,0-558,netcon,8,222.040898
1,2,10,136,228,0-377,netcon,9,1344.179331
1,2,9,118,198,0-68,netcon,9,536.48386
1,2,8,118,198,0-210,netcon,8,76.350539
1,2,10,89,150,520,netcon,8,19.434314
1,2,10,97,164,275,netcon,8,22.164343
1,2,10,93,157,277,netcon,8,20.370568
1,2,8,110,184,0-137,netcon,8,69.537103
1,2,9,87,147,238,netcon,8,14.502052
1,2,10,97,164,586,netcon,8,22.723181
1,2,7,67,113,62,netcon,8,5.722628
1,2,9,122,205,0-99,netcon,9,587.987437
1,2,10,120,201,0-112,netcon,9,716.77345
1,2,8,114,191,0-212,netcon,8,72.084438
1,2,9,83,140,317,netcon,8,13.133042
1,2,9,134,225,0-439,netcon,8,130.021529
1,2,7,90,150,0-81,netcon,8,41.7353
1,2,9,75,126,144,netcon,8,12.371267
1,2,8,77,130,222,netcon,8,9.226491
1,2,9,87,147,254,netcon,8,14.805809
1,2,9,87,147,334,netcon,8,14.608364
1,2,8,112,188,0-99,netcon,9,429.073225
1,2,9,87,147,462,netcon,8,14.703591
1,2,9,83,140,276,netcon,8,13.347301
1,2,10,140,235,0-460,netcon,9,1372.110263
1,2,10,146,245,0-669,netcon,8,202.284723
1,2,8,102,170,0-160,netcon,8,69.636951
1,2,10,97,164,647,netcon,8,22.106802
1,2,9,87,147,186,netcon,8,14.421292
1,2,9,134,225,0-350,netcon,8,140.618995
1,2,10,81,136,928,netcon,8,19.31069
1,2,10,126,210,0-640,netcon,8,206.671096
1,2,10,150,252,0-1015,netcon,8,228.014113
1,2,10,89,150,153,netcon,8,21.567586
1,2,10,97,164,59,netcon,8,22.541748
1,2,9,87,147,302,netcon,8,14.689834
1,2,10,93,157,372,netcon,8,19.824134
1,2,9,116,195,0-59,netcon,9,423.897269
1,2,6,49,82,9,netcon,8,2.703431
1,2,10,89,150,233,netcon,8,18.968167
1,2,8,77,130,163,netcon,8,9.638053
1,2,10,132,222,0-110,netcon,9,824.148773
1,2,9,87,147,42,netcon,8,13.701249
1,2,6,86,144,0-54,netcon,8,20.663621
1,2,10,150,252,0-770,netcon,8,225.092629
1,2,7,63,106,5,netcon,8,5.037974
1,2,10,146,245,0-708,netcon,8,207.618533
1,2,10,85,143,145,netcon,8,20.838367
1,2,10,89,150,169,netcon,8,19.559375
1,2,9,122,204,0-465,netcon,8,118.549513
1,2,10,97,164,263,netcon,8,24.906278
1,2,10,146,245,0-557,netcon,8,201.914905
1,2,9,87,147,362,netcon,8,14.410063
1,2,10,150,252,0-822,netcon,8,235.146852
1,2,9,110,184,0-112,netcon,9,522.857206
1,2,5,34,55,0-1,netcon,5,0.021581
1,2,8,77,130,134,netcon,8,9.482312
1,2,3,32,53,0-2,netcon,8,0.632193
1,2,9,83,140,245,netcon,8,13.517345
1,2,10,85,143,593,netcon,8,18.819853
1,2,10,97,164,967,netcon,8,22.353101
1,2,10,150,252,0-923,netcon,8,238.183083
1,2,10,134,225,0-181,netcon,9,996.360598
1,2,9,116,195,0-51,netcon,9,419.487699
1,2,10,97,164,30,netcon,8,22.046533
1,2,10,97,164,582,netcon,8,22.554181
1,2,10,150,252,0-695,netcon,8,234.281138
1,2,8,65,109,209,netcon,8,7.791836
1,2,10,77,129,961,netcon,8,18.957776
1,2,10,97,164,466,netcon,8,22.353277
1,2,10,138,231,0-656,netcon,8,206.034529
1,2,9,79,133,345,netcon,8,12.090229
1,2,9,87,147,370,netcon,8,16.213373
1,2,6,70,116,0-32,netcon,7,2.824467
1,2,10,97,164,1003,netcon,8,22.580851
1,2,10,89,150,457,netcon,8,19.56412
1,2,10,89,150,729,netcon,8,18.758217
1,2,10,140,235,0-429,netcon,9,1347.050259
1,2,10,132,222,0-98,netcon,9,811.552298
1,2,9,83,140,20,netcon,8,13.079478
1,2,8,77,130,23,netcon,8,9.430117
1,2,6,57,96,54,netcon,8,3.060127
1,2,9,83,140,284,netcon,8,13.18204
1,2,8,110,184,0-217,netcon,8,71.078298
1,2,8,106,177,0-144,netcon,8,68.685311
1,2,10,150,252,0-682,netcon,8,219.216725
1,2,9,83,140,101,netcon,8,12.932617
1,2,9,118,198,0-85,netcon,9,526.37207
1,2,9,128,215,0-187,netcon,9,827.70811
1,2,10,150,252,0-946,netcon,8,228.338777
1,2,10,146,245,0-748,netcon,8,205.940774
1,2,10,97,164,850,netcon,8,21.875159
1,2,10,89,150,184,netcon,8,19.470344
1,2,8,114,191,0-252,netcon,8,72.392328
1,2,9,128,215,0-247,netcon,9,816.512867
1,2,10,150,252,0-647,netcon,8,223.83183
1,2,7,102,171,0-66,netcon,8,42.455451
1,2,9,134,225,0-271,netcon,8,132.297345
1,2,10,89,150,121,netcon,8,19.491077
1,2,10,97,164,875,netcon,8,22.511706
1,2,9,122,204,0-400,netcon,8,119.022953
1,2,10,150,252,0-823,netcon,8,236.953093
1,2,10,150,252,0-671,netcon,8,226.900738
1,2,10,146,245,0-684,netcon,8,206.045184
1,2,10,146,245,0-564,netcon,8,207.567507
1,2,9,71,119,160,netcon,8,12.173392
1,2,7,96,161,0-55,netcon,9,215.053714
1,2,9,134,225,0-486,netcon,8,131.542259
1,2,8,73,123,77,netcon,8,8.590344
1,2,9,83,140,437,netcon,8,13.084045
1,2,8,102,171,0-52,netcon,9,285.606979
1,2,10,97,164,162,netcon,8,22.41337
1,2,9,134,225,0-511,netcon,8,131.664654
1,2,7,59,99,120,netcon,8,5.068058
1,2,10,150,252,0-610,netcon,8,227.544131
1,2,9,134,225,0-462,netcon,8,132.722616
1,2,7,67,113,127,netcon,8,5.682604
1,2,10,150,252,0-514,netcon,8,224.053909
1,2,10,138,232,0-135,netcon,9,1098.545037
1,2,9,128,215,0-211,netcon,9,813.510343
1,2,10,138,231,0-848,netcon,8,196.912384
1,2,8,77,130,67,netcon,8,9.835371
1,2,10,104,175,0-4,netcon,8,34.583398
1,2,10,97,164,883,netcon,8,22.376663
1,2,9,134,225,0-446,netcon,8,130.767247
1,2,10,134,224,0-608,netcon,8,198.294887
1,2,9,128,215,0-131,netcon,9,797.657459
1,2,10,97,164,243,netcon,8,22.316798
1,2,10,150,252,0-870,netcon,8,227.721934
1,2,10,150,252,0-863,netcon,8,222.987534
1,2,10,97,164,291,netcon,8,22.531827
1,2,8,90,151,0-12,netcon,9,135.701087
1,2,9,130,218,0-381,netcon,8,123.100735
1,2,10,138,232,0-234,netcon,9,1105.233583
1,2,7,76,127,0-8,netcon,8,15.45957
1,2,10,89,150,873,netcon,8,19.65922
1,2,10,97,164,515,netcon,8,22.721402
1,2,10,128,214,0-417,netcon,9,1319.798066
1,2,9,87,147,130,netcon,8,16.361574
1,2,9,134,225,0-287,netcon,8,129.907718
1,2,8,102,170,0-161,netcon,8,69.939565
1,2,10,130,218,0-217,netcon,9,962.510712
1,2,10,142,238,0-985,netcon,8,201.148904
1,2,8,118,198,0-239,netcon,8,81.703082
1,2,10,134,225,0-180,netcon,9,998.503533
1,2,10,93,157,829,netcon,8,22.851998
1,2,10,97,164,659,netcon,8,22.329572
1,2,10,97,164,390,netcon,8,21.70426
1,2,10,93,157,309,netcon,8,20.475801
1,2,10,93,157,148,netcon,8,22.790246
1,2,9,87,147,14,netcon,8,14.72532
1,2,8,77,130,6,netcon,8,9.37736
1,2,8,77,130,79,netcon,8,9.577801
1,2,10,138,232,0-131,netcon,9,1112.270151
1,2,10,89,150,25,netcon,8,19.77284
1,2,9,134,225,0-438,netcon,8,129.591004
1,2,8,118,198,0-254,netcon,8,77.591074
1,2,10,128,215,0-92,netcon,9,779.942777
1,2,10,81,136,992,netcon,8,18.278855
1,2,4,54,90,0-11,netcon,8,3.689133
1,2,9,134,225,0-450,netcon,8,132.368315
1,2,10,150,252,0-874,netcon,8,239.116141
1,2,10,150,252,0-807,netcon,8,227.460151
1,2,10,126,212,0-63,netcon,9,587.79621
1,2,10,150,252,0-750,netcon,8,223.089513
1,2,9,118,198,0-124,netcon,9,543.655685
1,2,9,83,140,164,netcon,8,13.489096
1,2,9,87,147,407,netcon,8,14.441823
1,2,10,130,217,0-832,netcon,8,200.441004
1,2,9,67,112,448,netcon,8,11.990297
1,2,9,83,140,116,netcon,8,13.388336
1,2,7,67,113,75,netcon,8,5.77744
1,2,9,75,126,401,netcon,8,11.419106
1,2,10,81,136,737,netcon,8,18.758233
1,2,7,67,113,74,netcon,8,5.670495
1,2,8,77,130,243,netcon,8,9.107344
1,2,10,150,252,0-738,netcon,8,221.678693
1,2,10,93,157,61,netcon,8,20.040767
1,2,9,134,225,0-375,netcon,8,141.206269
1,2,9,116,195,0-55,netcon,9,417.080115
1,2,7,94,157,0-104,netcon,8,39.11058
1,2,10,93,157,92,netcon,8,20.24283
1,2,8,114,191,0-164,netcon,8,72.048529
1,2,9,83,140,108,netcon,8,13.187899
1,2,8,69,116,249,netcon,8,8.041697
1,2,8,110,184,0-152,netcon,8,67.746005
1,2,10,81,136,96,netcon,8,18.911502
1,2,9,114,191,0-72,netcon,9,507.918742
1,2,9,83,140,436,netcon,8,13.118463
1,2,10,93,157,332,netcon,8,20.644638
1,2,9,122,204,0-336,netcon,8,118.133847
1,2,5,43,72,13,netcon,8,1.574101
1,2,10,122,205,0-44,netcon,9,591.899948
1,2,10,150,252,0-902,netcon,8,221.961537
1,2,10,97,164,142,netcon,8,23.742264
1,2,8,106,178,0-46,netcon,9,300.213062
1,2,10,150,252,0-814,netcon,8,226.06707
1,2,10,97,164,350,netcon,8,22.066779
1,2,10,134,224,0-864,netcon,8,194.923036
1,2,10,144,242,0-466,netcon,9,1496.865266
1,2,10,97,164,666,netcon,8,21.832659
1,2,10,93,157,453,netcon,8,20.792953
1,2,9,79,133,105,netcon,8,12.561009
1,2,10,97,164,154,netcon,8,24.794103
1,2,10,89,150,936,netcon,8,18.870105
1,2,10,93,157,629,netcon,8,22.816368
1,2,9,130,218,0-365,netcon,8,122.82647
1,2,10,142,238,0-1000,netcon,8,201.908103
1,2,10,81,136,800,netcon,8,19.030847
1,2,9,87,147,319,netcon,8,14.784762
1,2,9,87,147,166,netcon,8,14.051793
1,2,10,85,143,305,netcon,8,18.991355
1,2,9,87,147,367,netcon,8,15.727451
1,2,8,73,123,37,netcon,8,8.179161
1,2,10,142,238,0-937,netcon,8,202.341247
1,2,6,74,123,0-48,netcon,8,21.639491
1,2,7,63,106,44,netcon,8,5.202774
1,2,10,138,232,0-226,netcon,9,1115.83642
1,2,8,77,130,187,netcon,8,9.360574
1,2,10,144,242,0-435,netcon,9,1542.526049
1,2,10,97,164,527,netcon,8,21.634206
1,2,7,67,113,59,netcon,8,5.541196
1,2,10,140,235,0-509,netcon,9,1368.836987
1,2,10,97,164,682,netcon,8,21.583229
1,2,9,130,218,0-316,netcon,8,123.243142
1,2,7,90,150,0-112,netcon,8,38.800874
1,2,9,134,225,0-466,netcon,8,130.393291
1,2,10,150,252,0-898,netcon,8,226.304125
1,2,10,144,242,0-498,netcon,9,1489.387309
1,2,8,77,130,51,netcon,8,9.705931
1,2,9,83,140,60,netcon,8,13.623906
1,2,10,138,232,0-178,netcon,9,1078.899853
1,2,10,146,245,0-941,netcon,8,207.553624
1,2,9,87,147,363,netcon,8,14.542628
1,2,10,89,150,201,netcon,8,19.627274
1,2,9,134,225,0-306,netcon,8,130.884421
1,2,9,128,215,0-194,netcon,9,860.015205
1,2,8,118,198,0-194,netcon,8,76.700941
1,2,10,97,164,214,netcon,8,22.207581
1,2,8,69,116,184,netcon,8,8.071037
1,2,7,102,171,0-98,netcon,8,42.956503
1,2,10,134,225,0-148,netcon,9,987.354691
1,2,10,138,232,0-174,netcon,9,1074.149849
1,2,10,130,217,0-961,netcon,8,207.766022
1,2,10,97,164,711,netcon,8,22.16472
1,2,9,83,140,92,netcon,8,12.849363
1,2,10,97,164,379,netcon,8,22.714096
1,2,9,87,147,471,netcon,8,15.978513
1,2,9,87,147,291,netcon,8,16.300152
1,2,10,97,164,554,netcon,8,24.099073
1,2,9,83,140,148,netcon,8,13.299024
1,2,9,134,225,0-262,netcon,8,131.734609
1,2,10,138,232,0-158,netcon,9,1082.463602
1,2,10,89,150,280,netcon,8,18.593995
1,2,10,134,225,0-172,netcon,9,990.410604
1,2,7,67,113,23,netcon,8,5.570255
1,2,8,118,198,0-190,netcon,8,73.148684
1,2,8,106,178,0-34,netcon,9,298.394819
1,2,10,144,242,0-447,netcon,9,1500.222101
1,2,7,67,113,110,netcon,8,5.842845
1,2,8,118,198,0-182,netcon,8,75.69975
1,2,9,87,147,382,netcon,8,15.262243
1,2,6,53,89,61,netcon,8,2.964202
1,2,8,96,161,0-28,netcon,9,195.695921
1,2,9,134,225,0-386,netcon,8,133.623904
1,2,9,87,147,259,netcon,8,14.430762
1,2,10,97,164,735,netcon,8,22.002919
1,2,9,87,147,494,netcon,8,14.52771
1,2,9,79,133,153,netcon,8,12.727048
1,2,10,97,164,570,netcon,8,22.61013
1,2,7,102,171,0-94,netcon,8,41.910233
1,2,8,65,109,208,netcon,8,7.755722
1,2,10,144,242,0-491,netcon,9,1442.10853
1,2,8,112,188,0-87,netcon,9,457.586993
1,2,10,97,164,759,netcon,8,21.800544
1,2,10,97,164,695,netcon,8,21.98574
1,2,10,97,164,846,netcon,8,22.281156
1,2,10,97,164,98,netcon,8,23.194756
1,2,9,83,140,285,netcon,8,13.290788
1,2,9,87,147,138,netcon,8,14.421292
1,2,10,97,164,803,netcon,8,22.703418
1,2,9,122,205,0-111,netcon,9,574.749934
1,2,10,93,157,612,netcon,8,20.535873
1,2,9,79,133,408,netcon,8,12.531603
1,2,9,83,140,165,netcon,8,12.380461
1,2,10,150,252,0-551,netcon,8,225.576524
1,2,10,97,164,758,netcon,8,21.473229
1,2,9,87,147,418,netcon,8,14.650648
1,2,8,73,123,252,netcon,8,8.192142
1,2,8,77,130,207,netcon,8,9.172703
1,2,10,93,157,468,netcon,8,20.629891
1,2,10,97,164,362,netcon,8,21.583917
1,2,9,124,208,0-172,netcon,9,727.758892
1,2,10,93,157,413,netcon,8,20.691619
1,2,10,150,252,0-1018,netcon,8,223.711825
1,2,10,134,224,0-992,netcon,8,200.378708
1,2,10,97,164,26,netcon,8,22.52805
1,2,8,114,191,0-253,netcon,8,73.021799
1,2,8,114,191,0-189,netcon,8,73.005688
1,2,10,97,164,207,netcon,8,22.188298
1,2,9,83,140,4,netcon,8,13.799349
1,2,10,146,245,0-940,netcon,8,206.982459
1,2,10,85,143,816,netcon,8,20.680331
1,2,10,89,150,489,netcon,8,19.714004
1,2,10,85,143,368,netcon,8,18.674648
1,2,7,98,164,0-76,netcon,8,44.390206
1,2,10,150,252,0-991,netcon,8,226.62501
1,2,10,97,164,427,netcon,8,21.868748
1,2,10,150,252,0-1022,netcon,8,227.731824
1,2,6,72,120,0-24,netcon,9,82.154882
1,2,10,97,164,323,netcon,8,22.699891
1,2,10,142,238,0-696,netcon,8,210.711606
1,2,8,114,191,0-196,netcon,8,72.833457
1,2,5,35,58,16,netcon,6,0.050764
1,2,10,93,157,980,netcon,8,20.418897
1,2,7,63,106,117,netcon,8,5.214663
1,2,10,142,238,0-872,netcon,8,203.058741
1,2,9,87,147,503,netcon,8,14.419258
1,2,8,77,130,30,netcon,8,9.527698
1,2,6,70,117,0-12,netcon,9,55.383015
1,2,10,136,228,0-457,netcon,9,1314.518136
1,2,10,150,252,0-943,netcon,8,226.514989
1,2,9,83,140,380,netcon,8,13.063315
1,2,6,82,137,0-36,netcon,8,20.166155
1,2,10,81,136,33,netcon,8,19.218156
1,2,10,97,164,271,netcon,8,21.867102
1,2,7,102,171,0-70,netcon,8,42.448279
1,2,10,93,157,44,netcon,8,20.828387
1,2,9,83,140,149,netcon,8,13.054092
1,2,8,77,130,138,netcon,8,9.435836
1,2,10,97,164,443,netcon,8,22.329583
1,2,9,79,133,121,netcon,8,12.684316
1,2,9,83,140,100,netcon,8,12.835306
1,2,10,144,242,0-295,netcon,9,1487.475158
1,2,10,97,164,234,netcon,8,22.365863
1,2,10,142,238,0-569,netcon,8,199.771238
1,2,10,97,164,826,netcon,8,24.590642
1,2,10,144,242,0-266,netcon,9,1477.953414
1,2,10,126,210,0-897,netcon,8,204.904264
1,2,9,79,133,504,netcon,8,12.633011
1,2,9,128,215,0-243,netcon,9,787.4104
1,2,9,83,140,229,netcon,8,13.397182
1,2,8,112,188,0-66,netcon,9,420.148906
1,2,9,83,140,261,netcon,8,13.362573
1,2,10,132,222,0-90,netcon,9,815.043643
1,2,10,142,238,0-824,netcon,8,211.987124
1,2,10,138,232,0-246,netcon,9,1089.705429
1,2,9,87,147,314,netcon,8,14.168324
1,2,9,110,185,0-30,netcon,9,300.909067
1,2,9,83,140,325,netcon,8,13.220379
1,2,10,85,143,689,netcon,8,18.891245
1,2,10,124,208,0-72,netcon,9,711.288786
1,2,10,97,164,378,netcon,8,22.517821
1,2,10,97,164,907,netcon,8,22.426257
1,2,9,87,147,222,netcon,8,14.589561
1,2,6,86,144,0-63,netcon,8,22.448811
1,2,5,56,93,0-8,netcon,8,5.385633
1,2,10,138,231,0-816,netcon,8,199.611617
1,2,10,97,164,802,netcon,8,22.784973
1,2,10,93,157,644,netcon,8,20.825443
1,2,10,128,214,0-481,netcon,9,1296.909751
1,2,9,87,147,43,netcon,8,13.945898
1,2,10,97,164,755,netcon,8,22.364282
1,2,10,97,164,627,netcon,8,22.450916
1,2,9,87,147,419,netcon,8,14.596515
1,2,10,97,164,622,netcon,8,22.069219
1,2,10,97,164,11,netcon,8,22.890642
1,2,10,142,238,0-616,netcon,8,200.352386
1,2,5,70,117,0-22,netcon,8,9.667022
1,2,10,97,164,587,netcon,8,22.393036
1,2,10,89,150,408,netcon,8,18.916808
1,2,9,124,208,0-212,netcon,9,743.759874
1,2,9,87,147,306,netcon,8,14.440874
1,2,10,144,242,0-407,netcon,9,1473.475973
1,2,10,93,157,996,netcon,8,20.706762
1,2,9,118,197,0-481,netcon,8,120.405255
1,2,10,97,164,719,netcon,8,22.476194
1,2,10,150,252,0-939,netcon,8,219.851501
1,2,8,114,191,0-140,netcon,8,72.38726
1,2,9,83,140,405,netcon,8,13.011129
1,2,10,93,157,380,netcon,8,20.587865
1,2,8,77,130,242,netcon,8,9.577776
1,2,9,87,147,271,netcon,8,14.670105
1,2,6,49,82,24,netcon,8,3.104764
1,2,9,134,225,0-354,netcon,8,142.083126
1,2,10,93,157,212,netcon,8,20.60443
1,2,9,122,205,0-98,netcon,9,584.045289
1,2,10,140,235,0-420,netcon,9,1355.689552
1,2,10,93,157,501,netcon,8,20.390044
1,2,10,144,242,0-443,netcon,9,1488.61824
1,2,7,92,154,0-36,netcon,9,195.174558
1,2,10,97,164,15,netcon,8,25.064632
1,2,10,144,242,0-471,netcon,9,1494.172498
1,2,10,138,231,0-849,netcon,8,199.483596
1,2,10,150,252,0-966,netcon,8,231.85003
1,2,9,126,211,0-344,netcon,8,119.506252
1,2,9,134,225,0-367,netcon,8,130.107466
1,2,8,102,171,0-44,netcon,9,271.519634
1,2,6,57,96,31,netcon,8,3.379052
1,2,8,108,181,0-100,netcon,9,398.581701
1,2,10,97,164,583,netcon,8,21.982558
1,2,7,98,164,0-124,netcon,8,40.127057
1,2,10,150,252,0-586,netcon,8,220.385274
1,2,10,130,218,0-184,netcon,9,969.612531
1,2,10,97,164,171,netcon,8,23.2306
1,2,10,89,150,425,netcon,8,19.568685
1,2,10,97,164,251,netcon,8,21.706331
1,2,10,142,238,0-857,netcon,8,201.026758
1,2,10,81,136,225,netcon,8,18.951899
1,2,9,83,140,53,netcon,8,14.972107
1,2,9,124,208,0-244,netcon,9,740.09646
1,2,9,87,147,126,netcon,8,14.702297
1,2,7,67,113,18,netcon,8,5.806944
1,2,10,136,228,0-312,netcon,9,1304.896745
1,2,10,93,157,333,netcon,8,20.720997
1,2,8,108,181,0-125,netcon,9,397.667322
1,2,7,63,106,124,netcon,8,5.449221
1,2,9,87,147,146,netcon,8,13.986505
1,2,10,97,164,571,netcon,8,22.623524
1,2,9,87,147,386,netcon,8,16.152772
1,2,9,87,147,318,netcon,8,14.644159
1,2,10,138,232,0-171,netcon,9,1096.705668
1,2,10,150,252,0-791,netcon,8,219.355337
1,2,5,66,110,0-20,netcon,8,8.521426
1,2,10,144,242,0-467,netcon,9,1496.949586
1,2,10,97,164,74,netcon,8,22.944654
1,2,10,85,143,16,netcon,8,21.528251
1,2,7,102,171,0-103,netcon,8,42.350102
1,2,10,93,157,77,netcon,8,20.523079
1,2,10,97,164,835,netcon,8,22.540197
1,2,10,144,242,0-410,netcon,9,1503.371764
1,2,10,97,164,415,netcon,8,22.266504
1,2,8,118,198,0-163,netcon,8,75.832193
1,2,10,89,150,632,netcon,8,21.646468
1,2,4,37,62,2,netcon,8,0.851521
1,2,10,89,150,840,netcon,8,19.065433
1,2,10,97,164,402,netcon,8,22.546252
1,2,8,118,198,0-154,netcon,8,75.739035
1,2,8,77,130,179,netcon,8,9.46357
1,2,8,118,198,0-211,netcon,8,76.469977
1,2,9,79,133,248,netcon,8,13.098522
1,2,10,130,218,0-233,netcon,9,972.035032
1,2,8,112,188,0-79,netcon,9,426.701496
1,2,10,97,164,414,netcon,8,22.178691
1,2,6,57,96,50,netcon,8,3.280566
1,2,8,77,130,223,netcon,8,9.311098
1,2,9,102,171,0-24,netcon,9,269.138348
1,2,10,97,164,31,netcon,8,22.378749
1,2,10,85,143,912,netcon,8,18.870384
1,2,9,87,147,235,netcon,8,14.225171
1,2,10,150,252,0-590,netcon,8,223.117616
1,2,10,93,157,1005,netcon,8,21.222908
1,2,10,144,242,0-426,netcon,9,1470.626374
1,2,10,97,164,535,netcon,8,22.211552
1,2,9,126,211,0-424,netcon,8,119.655117
1,2,10,150,252,0-723,netcon,8,225.716063
1,2,8,77,130,202,netcon,8,9.695267
1,2,10,150,252,0-599,netcon,8,218.947374
1,2,10,93,157,284,netcon,8,20.453124
1,2,9,134,225,0-382,netcon,8,132.189205
1,2,8,96,161,0-20,netcon,9,183.959373
1,2,10,93,157,492,netcon,8,20.431275
1,2,10,97,164,119,netcon,8,22.178858
1,2,8,118,198,0-134,netcon,8,75.424143
1,2,9,87,147,255,netcon,8,14.691231
1,2,10,97,164,699,netcon,8,22.429528
1,2,10,97,164,447,netcon,8,22.008852
1,2,10,89,150,649,netcon,8,19.440753
